 HAFL_pntsource            SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
 ob_typ         props       area_ha   flash_idx       mean          max        p.1               p.5           p1                 p2             p3             p5            p10            p15            p20            p25            p30            p35            p40            p45            p50            p55            p60            p65            p70            p75            p80            p85            p90            p95            p97            p98            p99            min 
 chandeg          181  9.9999997E-06  1.0710059E-04  0.0000000E+00  7.9335980E-02  3.9821286E-02  3.9806914E-02  3.9755836E-02  3.9607581E-02  3.9135508E-02  3.7649743E-02  3.5001375E-02  3.3804797E-02  3.3147909E-02  3.2314345E-02  3.1607348E-02  3.1111458E-02  3.0822845E-02  3.0467123E-02  2.9706068E-02  2.8123189E-02  2.7938187E-02  2.7342778E-02  2.6846537E-02  2.5657948E-02  2.4448132E-02  2.3906406E-02  2.1513510E-02  1.5343644E-02  1.2353026E-02  1.1410932E-02  1.0699119E-02  0.0000000E+00
 chandeg          234   46.08034      1.8684821E-04  0.0000000E+00  0.6552374      0.1896824      0.1621771      0.1269550      0.1127203      0.1073916      9.9568695E-02  8.7123498E-02  7.8322120E-02  6.8929031E-02  6.2271710E-02  5.7338759E-02  4.8117682E-02  2.4363767E-02  1.7410425E-02  1.2689653E-02  9.6866358E-03  6.6253548E-03  5.0788624E-03  3.1940618E-03  2.4720652E-03  1.8445185E-03  1.3100358E-03  8.1655185E-04  3.8267445E-04  2.6615243E-04  2.1778206E-04  1.9665434E-04  5.7958632E-16
 chandeg          241   46.29810      1.8890014E-04  0.0000000E+00  0.6986821      0.2097019      0.1774909      0.1379074      0.1291675      0.1234215      0.1159159      0.1017366      7.9779357E-02  7.0308253E-02  6.3442014E-02  5.7987180E-02  4.9307939E-02  2.6056338E-02  1.8338135E-02  1.3233280E-02  1.0214968E-02  7.5330082E-03  5.6409263E-03  3.3272719E-03  2.6463615E-03  2.0858212E-03  1.4383370E-03  8.6211355E-04  4.4194836E-04  3.2778727E-04  2.6537976E-04  2.1499365E-04  1.9777188E-15
 chandeg          242   54.31770      1.8967493E-04  0.0000000E+00  0.6988789      0.2101411      0.1774612      0.1384651      0.1297402      0.1239614      0.1164733      0.1020585      7.9748578E-02  7.0313416E-02  6.3442014E-02  5.7987180E-02  4.9263746E-02  2.6033020E-02  1.8328786E-02  1.3237951E-02  1.0210425E-02  7.5375810E-03  5.6409547E-03  3.3361460E-03  2.6463617E-03  2.0852473E-03  1.4427343E-03  8.6647941E-04  4.4617927E-04  3.2778727E-04  2.6537976E-04  2.1499698E-04  0.0000000E+00
 chandeg          273   40.79160      1.4302231E-04  0.0000000E+00  0.5133117      0.2238815      0.1659257      0.1172621      6.4063087E-02  5.3046659E-02  4.0266555E-02  3.0184070E-02  2.7641101E-02  2.5551928E-02  2.4341583E-02  2.3414191E-02  2.2406302E-02  2.1578131E-02  1.4706792E-02  8.0072060E-03  5.8944575E-03  4.6175434E-03  4.1274680E-03  3.1800980E-03  2.6594545E-03  2.2074385E-03  1.8040207E-03  1.4792212E-03  1.0505210E-03  9.2223624E-04  8.8321476E-04  8.4373896E-04  0.0000000E+00
 chandeg          289   18.73560      1.4514799E-04  0.0000000E+00  0.1395991      2.5745131E-02  2.3292955E-02  1.2627050E-02  1.0040924E-02  7.6363604E-03  6.5539693E-03  6.1479066E-03  6.1393115E-03  6.1281961E-03  6.1116181E-03  6.0942005E-03  6.0720555E-03  6.0344879E-03  5.9808102E-03  5.8482545E-03  5.5157011E-06  2.6048767E-06  4.9520588E-07  5.8617982E-08  6.9136155E-09  1.0791323E-10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 chandeg            8   2.214800      1.8681993E-04  0.0000000E+00  0.7706274      0.2353750      0.1910452      0.1423113      0.1324667      0.1258252      0.1189631      0.1038072      8.1900172E-02  7.1224995E-02  6.5000705E-02  5.8656968E-02  5.0465539E-02  2.7581422E-02  1.8666122E-02  1.3918696E-02  1.1105983E-02  8.1035560E-03  6.4394819E-03  3.8338720E-03  2.9455971E-03  2.3236813E-03  1.7556181E-03  1.1013481E-03  6.0945854E-04  4.3161356E-04  3.2827895E-04  2.7387129E-04  4.3863450E-16
 chandeg          103  9.9999997E-06  1.0610789E-04  0.0000000E+00  8.0726869E-02  3.9465956E-02  3.9465882E-02  3.9400984E-02  3.9139818E-02  3.8671836E-02  3.7422311E-02  3.4776028E-02  3.3806540E-02  3.3329580E-02  3.2295957E-02  3.1794440E-02  3.1277377E-02  3.0905737E-02  3.0323526E-02  2.9840034E-02  2.8122723E-02  2.7920671E-02  2.7197240E-02  2.6225323E-02  2.5784211E-02  2.4506791E-02  2.3908867E-02  2.1083243E-02  1.6758030E-02  1.5914051E-02  1.5716039E-02  5.0240080E-03  0.0000000E+00
 chandeg          132   10.60920      1.8910681E-04  0.0000000E+00  6.8546422E-02  2.9458672E-02  2.6100721E-02  2.3391403E-02  2.1312095E-02  1.8470017E-02  1.3476744E-02  8.4500602E-03  6.9568520E-03  5.3938478E-03  4.0961024E-03  2.8969334E-03  2.3409852E-03  2.0199521E-03  1.5670017E-03  1.3265053E-03  1.1001059E-03  9.1168634E-04  6.8927341E-04  4.9700827E-04  3.4891005E-04  2.3356495E-04  1.2503454E-04  5.3030610E-05  1.8463737E-05  1.2068785E-05  9.1609536E-06  6.8049089E-06  0.0000000E+00
 chandeg          133   24.32460      2.1265828E-04  0.0000000E+00  0.1990632      9.4880551E-02  8.3015233E-02  7.7030241E-02  7.1102448E-02  6.1468478E-02  4.3847308E-02  2.7107412E-02  2.2012791E-02  1.5957577E-02  1.2402015E-02  9.2379898E-03  7.3312023E-03  5.4366160E-03  4.1885790E-03  3.6084603E-03  2.9077190E-03  2.2847364E-03  1.6307455E-03  1.3261933E-03  1.0168722E-03  7.5095706E-04  4.0218764E-04  2.3845871E-04  1.1875285E-04  7.7865028E-05  5.3258354E-05  4.5144880E-05  0.0000000E+00
 chandeg          134   238.4305      2.1468815E-04  0.0000000E+00  0.1963754      9.2486948E-02  8.2897499E-02  7.6694205E-02  6.9751583E-02  5.9717312E-02  4.4604223E-02  2.7019415E-02  2.1721274E-02  1.6323006E-02  1.2248370E-02  9.1609955E-03  7.4906829E-03  5.7127406E-03  4.2152056E-03  3.6667958E-03  2.9331588E-03  2.3527693E-03  1.6214732E-03  1.3519367E-03  1.0194901E-03  7.4473018E-04  4.2391676E-04  2.1991135E-04  1.3563443E-04  7.8728248E-05  5.3719883E-05  4.5799992E-05  0.0000000E+00
 chandeg          169   13.33520      1.9936074E-04  0.0000000E+00  2.7381169E-02  2.2905290E-02  2.2677703E-02  2.2074321E-02  2.1385062E-02  2.0097300E-02  1.7882783E-02  1.4318483E-02  1.1824897E-02  9.0987934E-03  7.1443813E-03  5.5312458E-03  4.3359487E-03  3.4430013E-03  2.6919800E-03  2.0484715E-03  1.5398273E-03  1.1955079E-03  8.3506317E-04  6.1198394E-04  3.1514952E-04  2.2261079E-04  1.2007631E-04  6.9259775E-05  3.8158054E-05  2.9396320E-05  1.8535191E-05  1.0610753E-05  0.0000000E+00
 chandeg          240   64.16900      1.9304352E-04  0.0000000E+00  0.7752979      0.2353750      0.1955596      0.1454215      0.1371874      0.1300840      0.1226162      0.1085278      8.1900179E-02  7.1224995E-02  6.5000705E-02  5.8656961E-02  5.0465539E-02  2.7581403E-02  1.8666124E-02  1.3883236E-02  1.1105983E-02  8.1035560E-03  6.4394819E-03  3.8377007E-03  2.9595536E-03  2.3346439E-03  1.7630043E-03  1.1066059E-03  6.1106274E-04  4.3340775E-04  3.2982021E-04  2.7295080E-04  0.0000000E+00
 chandeg          272  9.9999997E-06  1.5133301E-04  0.0000000E+00  0.5195057      0.2281348      0.1672079      0.1233597      6.5714769E-02  5.6143668E-02  4.4586614E-02  3.6151417E-02  3.3685446E-02  3.1494651E-02  3.0406382E-02  2.9519996E-02  2.8500931E-02  2.7595650E-02  1.4706794E-02  8.0072051E-03  5.8944575E-03  4.6175434E-03  4.1274680E-03  3.1800980E-03  2.6594545E-03  2.2074382E-03  1.8040207E-03  1.4792213E-03  1.0505210E-03  9.2223624E-04  8.8321482E-04  8.4373896E-04  0.0000000E+00
 chandeg          290  9.9999997E-06  3.0180611E-04  0.0000000E+00  5.1651347E-02  2.2345522E-02  2.1052234E-02  1.9493628E-02  1.9043315E-02  1.8975459E-02  1.8881772E-02  8.4379427E-03  8.3705401E-03  8.3077215E-03  8.2278615E-03  8.1566507E-03  8.0878995E-03  8.0106091E-03  7.9201087E-03  7.8213010E-03  1.9616557E-08  3.6784678E-09  2.4944831E-11  2.3550400E-13  1.9313103E-15  5.1949867E-18  2.9318084E-21  5.5701832E-26  1.5933835E-32  3.2782904E-38  0.0000000E+00  0.0000000E+00  0.0000000E+00
 chandeg            2   3.313500      1.0457406E-04  0.0000000E+00  1.2832855E-02  2.9329709E-03  1.9706411E-03  1.2481018E-03  7.5746980E-04  5.8229989E-04  4.4921457E-04  3.4254501E-04  2.8896716E-04  2.5338988E-04  2.0764722E-04  1.7845088E-04  1.5949373E-04  1.4292180E-04  1.2644668E-04  1.1023760E-04  9.2645860E-05  7.9162426E-05  6.0668692E-05  4.8813399E-05  3.2161275E-05  2.5604242E-05  1.4875262E-05  8.3801078E-06  4.4502185E-06  3.0583915E-06  2.4506157E-06  1.9220795E-06  0.0000000E+00
 chandeg           74   28.04570      1.4179252E-04  0.0000000E+00  0.2615461      0.1012580      6.9825165E-02  4.4727527E-02  3.7249882E-02  3.5585724E-02  2.9119831E-02  2.1020230E-02  1.6415792E-02  1.3956283E-02  1.1961396E-02  1.0263238E-02  8.5576028E-03  7.1862419E-03  6.0910727E-03  5.0823567E-03  4.3599196E-03  3.7134418E-03  3.1437688E-03  2.4524191E-03  2.0329473E-03  1.6338197E-03  1.3146313E-03  9.2582934E-04  6.0434092E-04  4.4722322E-04  3.9747628E-04  3.7832680E-04  0.0000000E+00
 chandeg          110   40.89150      1.5133079E-04  0.0000000E+00  0.5192237      0.2278153      0.1669711      0.1232042      6.5557308E-02  5.6395993E-02  4.4528831E-02  3.6158349E-02  3.3685457E-02  3.1494614E-02  3.0396247E-02  2.9519998E-02  2.8504297E-02  2.7580200E-02  1.4732796E-02  8.1029125E-03  5.8853202E-03  4.6175439E-03  4.1304985E-03  3.1801218E-03  2.6594796E-03  2.2123796E-03  1.8040207E-03  1.4792213E-03  1.0505212E-03  9.2223566E-04  8.8478241E-04  8.4377720E-04  0.0000000E+00
 chandeg          141   4.871270      1.5463730E-04  0.0000000E+00  0.2244933      6.8885185E-02  4.1997384E-02  3.2278489E-02  2.8059170E-02  2.5954287E-02  2.1412045E-02  1.4318664E-02  1.2098452E-02  1.0521938E-02  9.2332857E-03  7.6681860E-03  6.3512097E-03  5.5855550E-03  4.5774747E-03  4.2277775E-03  3.8268636E-03  3.4377363E-03  2.8523277E-03  2.2803138E-03  1.7577854E-03  1.1831580E-03  8.1005361E-04  4.7279830E-04  2.7017109E-04  2.0571631E-04  1.7453788E-04  1.4882510E-04  0.0000000E+00
 chandeg          145   7.071100      2.0153761E-04  0.0000000E+00  4.9633455E-02  2.2606876E-02  2.0852691E-02  1.9306138E-02  1.7696857E-02  1.5945459E-02  1.1912210E-02  7.6594120E-03  5.7294532E-03  4.1958769E-03  3.3809359E-03  2.5744748E-03  1.9903041E-03  1.6883488E-03  1.3822052E-03  1.0696545E-03  8.0311968E-04  6.8693503E-04  5.4647727E-04  3.4886639E-04  2.8312503E-04  2.1506226E-04  1.3796432E-04  8.4528983E-05  4.8013771E-05  2.9488559E-05  2.3604785E-05  1.9361156E-05  0.0000000E+00
 chandeg          146   12.17290      1.8923782E-04  0.0000000E+00  9.3550228E-02  3.5148252E-02  3.0504264E-02  2.7513284E-02  2.5719514E-02  2.2898644E-02  1.7036928E-02  1.1118705E-02  8.5315481E-03  6.6684447E-03  5.3198505E-03  4.1794255E-03  3.2568304E-03  2.8592213E-03  2.4072027E-03  2.0434305E-03  1.4920197E-03  1.2496762E-03  9.8778307E-04  7.6686207E-04  6.3755811E-04  4.9746776E-04  3.0887465E-04  1.8923626E-04  9.4683732E-05  6.2242580E-05  4.6979618E-05  4.0874973E-05  0.0000000E+00
 chandeg          225   5.875700      1.5246704E-04  0.0000000E+00  0.2254082      6.8885185E-02  4.1997381E-02  3.2906383E-02  2.8059164E-02  2.5954287E-02  2.1668846E-02  1.4318664E-02  1.2098452E-02  1.0924834E-02  9.2567327E-03  7.6750135E-03  6.4204871E-03  5.6431652E-03  4.5774751E-03  4.2839469E-03  3.8268636E-03  3.4377363E-03  2.9130746E-03  2.2803138E-03  1.8504441E-03  1.3417252E-03  9.5883140E-04  4.8428305E-04  2.7122453E-04  2.0611114E-04  1.7493073E-04  1.4921374E-04  0.0000000E+00
 chandeg          228  9.9999997E-06  1.3149263E-04  0.0000000E+00  0.2678089      0.1012298      7.5280540E-02  4.4953659E-02  3.7249610E-02  3.5573352E-02  2.9119834E-02  2.1599514E-02  1.7245963E-02  1.4851983E-02  1.2683402E-02  1.0729030E-02  9.1626234E-03  7.7286027E-03  6.4195846E-03  5.0821048E-03  4.3601692E-03  3.7138583E-03  3.1437150E-03  2.4702249E-03  2.0325992E-03  1.6337363E-03  1.3147923E-03  9.2572928E-04  6.0443149E-04  4.4727648E-04  3.9747631E-04  3.7835177E-04  0.0000000E+00
 chandeg          278   2.731400      1.8850130E-04  0.0000000E+00  2.9086730E-02  1.9504199E-02  1.8854469E-02  1.6173812E-02  1.5538552E-02  1.3737378E-02  1.0271372E-02  7.3340219E-03  5.5608265E-03  4.2959936E-03  3.3113116E-03  2.6156560E-03  2.1634700E-03  1.7333020E-03  1.5777977E-03  1.2951484E-03  6.6737528E-04  3.3317960E-04  2.5016980E-04  1.7990767E-04  1.1277861E-04  4.6783731E-05  1.5775817E-05  5.0409590E-06  2.1067476E-06  1.2553429E-06  1.0320501E-06  8.8917551E-07  0.0000000E+00
 chandeg          279   2.858900      1.8966204E-04  0.0000000E+00  3.2401461E-02  2.2801492E-02  2.2066016E-02  1.9419750E-02  1.7995801E-02  1.5609547E-02  1.3347172E-02  1.0600071E-02  8.4242215E-03  7.2630378E-03  6.3904421E-03  5.8209528E-03  5.2600591E-03  4.7888020E-03  4.5791785E-03  3.0385957E-03  6.6737412E-04  3.3317890E-04  2.4990743E-04  1.7990767E-04  1.1251989E-04  4.6784829E-05  1.5775817E-05  5.0409590E-06  2.1067476E-06  1.2553430E-06  1.0320500E-06  8.8917540E-07  0.0000000E+00
 chandeg          282   9.740440      1.8883515E-04  0.0000000E+00  9.4361767E-02  3.5139933E-02  3.1320237E-02  2.8064754E-02  2.6538072E-02  2.2896035E-02  1.7523348E-02  1.1450384E-02  9.2382571E-03  7.3705609E-03  5.8827195E-03  4.7981851E-03  3.8463890E-03  3.4646825E-03  2.8480631E-03  2.4157437E-03  1.9391226E-03  1.6459691E-03  1.4377771E-03  1.0029386E-03  7.2718016E-04  5.3966016E-04  3.0887465E-04  1.9808045E-04  9.4683732E-05  6.2242572E-05  4.6979618E-05  4.0874973E-05  0.0000000E+00
 chandeg          291   24.77660      2.4198112E-04  0.0000000E+00  0.1256610      3.9059546E-02  3.7261773E-02  2.8639605E-02  2.4742154E-02  2.3359390E-02  2.2215046E-02  2.1654587E-02  2.1306906E-02  2.0905882E-02  2.0633005E-02  1.8131692E-02  3.7530218E-03  3.4564876E-03  3.0289674E-03  2.7762996E-03  7.7194459E-04  3.2902055E-04  2.2908897E-04  1.5068403E-04  1.0002208E-04  7.4004580E-05  4.6415815E-05  2.3089213E-05  1.7479217E-05  1.2399855E-05  1.2112326E-05  1.2039934E-05  0.0000000E+00
 chandeg          312   26.48290      1.6483762E-04  0.0000000E+00  0.1342651      4.7682766E-02  4.5868553E-02  3.7247382E-02  3.3247888E-02  3.2104272E-02  3.0894894E-02  3.0310195E-02  2.9878201E-02  2.9456604E-02  2.9211558E-02  2.5747776E-02  1.2506964E-02  1.2162200E-02  1.1685451E-02  1.1450236E-02  9.1572972E-03  8.7590115E-03  8.6376816E-03  8.4084012E-03  8.2409661E-03  8.1017381E-03  7.9286341E-03  7.6045496E-03  7.1389126E-03  6.9310535E-03  6.7232386E-03  6.4857998E-03  0.0000000E+00
 chandeg          313   30.95690      1.4053214E-04  0.0000000E+00  0.1846384      7.7632517E-02  6.7095079E-02  5.0791755E-02  4.4858225E-02  4.1879844E-02  3.9762940E-02  3.8758896E-02  3.7813298E-02  3.7121583E-02  3.6700036E-02  3.5142154E-02  2.1651739E-02  2.0678587E-02  1.9973705E-02  1.9362392E-02  1.7003329E-02  1.6191661E-02  1.6035434E-02  1.5594673E-02  1.5274750E-02  1.4993725E-02  1.4724598E-02  1.4092448E-02  1.3207471E-02  1.2818366E-02  1.2454855E-02  1.2004770E-02  0.0000000E+00
 chandeg          314  9.9999997E-06  6.9007001E-05  0.0000000E+00  7.8985214E-02  8.1988499E-03  7.8889066E-03  7.5908639E-03  1.8160400E-03  1.8157136E-03  1.8150544E-03  1.8131671E-03  1.8112925E-03  1.8073863E-03  1.8030204E-03  1.7996258E-03  1.7954914E-03  1.7899694E-03  1.7840576E-03  1.7735477E-03  1.7614854E-03  1.7467682E-03  1.7278574E-03  1.7033960E-03  1.6697188E-03  1.6433448E-03  1.5991100E-03  1.5519339E-03  1.4772074E-03  1.4188760E-03  1.3832438E-03  1.3407987E-03  0.0000000E+00
 chandeg           20   27.51540      2.0039662E-04  0.0000000E+00  0.2361860      8.6978622E-02  7.3988855E-02  6.5955609E-02  6.0202096E-02  5.5276152E-02  4.2158730E-02  2.6183072E-02  2.0715730E-02  1.5696056E-02  1.2196206E-02  1.0220654E-02  8.7428940E-03  7.2420659E-03  6.2365481E-03  5.3696097E-03  4.3902048E-03  3.4570477E-03  2.8217090E-03  2.2684017E-03  1.6673864E-03  1.1361066E-03  6.8600004E-04  3.9973462E-04  1.7458934E-04  1.3071524E-04  1.1645266E-04  9.9798541E-05  0.0000000E+00
 chandeg           98   22.11160      2.0191095E-04  0.0000000E+00  0.1227814      6.0772918E-02  5.5230770E-02  5.1414665E-02  4.4453882E-02  4.1228443E-02  3.2171812E-02  1.8631049E-02  1.4677862E-02  1.0555864E-02  7.8625288E-03  5.5788648E-03  4.2621978E-03  3.0876307E-03  2.2726783E-03  1.7996732E-03  1.4640760E-03  1.1140512E-03  8.9017517E-04  6.7407981E-04  5.0385442E-04  3.2888612E-04  1.6149154E-04  7.5167074E-05  3.6096033E-05  2.2559383E-05  1.8876739E-05  1.5520471E-05  0.0000000E+00
 chandeg          109   41.05610      1.4797157E-04  0.0000000E+00  0.5303680      0.2375111      0.1754766      0.1273711      6.9234952E-02  5.7499021E-02  4.7684450E-02  3.6485828E-02  3.3917405E-02  3.1615362E-02  3.0545654E-02  2.9678382E-02  2.8643753E-02  2.7644422E-02  1.6264100E-02  8.6393999E-03  6.2655928E-03  4.8818742E-03  4.4320761E-03  3.6023068E-03  2.8544723E-03  2.3559325E-03  1.9244911E-03  1.5670086E-03  1.1680839E-03  1.0095843E-03  9.1111433E-04  8.6441287E-04  1.2374431E-15
 chandeg          135   4.389500      1.8798139E-04  0.0000000E+00  3.7466157E-02  2.2894399E-02  2.2133017E-02  1.9496553E-02  1.8116346E-02  1.5643416E-02  1.3487991E-02  1.0628848E-02  8.5674571E-03  7.2903251E-03  6.4701191E-03  5.8700223E-03  5.2862400E-03  4.8292461E-03  4.6037715E-03  3.0420714E-03  6.7401858E-04  3.5594101E-04  2.6850973E-04  1.9006716E-04  1.2222513E-04  6.0523329E-05  2.2474702E-05  6.9507046E-06  4.2001334E-06  3.3275073E-06  2.6082057E-06  2.1384249E-06  0.0000000E+00
 chandeg          136   13.26985      1.8779133E-04  0.0000000E+00  3.7853155E-02  2.2871166E-02  2.2083947E-02  1.9532142E-02  1.8128062E-02  1.5608219E-02  1.3522884E-02  1.0613504E-02  8.5788285E-03  7.2874180E-03  6.4810337E-03  5.8700293E-03  5.2865231E-03  4.8292466E-03  4.5993757E-03  3.0026454E-03  6.6502119E-04  3.5593988E-04  2.7127797E-04  1.9685942E-04  1.1972732E-04  6.3953885E-05  2.2474705E-05  6.9507096E-06  4.2001343E-06  3.3275082E-06  2.6082059E-06  2.1384260E-06  0.0000000E+00
 chandeg          275   41.05610      1.5537882E-04  0.0000000E+00  0.5372890      0.2420510      0.1809360      0.1348265      7.6011293E-02  6.5179355E-02  5.2564472E-02  4.4744380E-02  4.2197272E-02  4.0034376E-02  3.8832720E-02  3.8075890E-02  3.6887947E-02  3.5921309E-02  1.8921316E-02  8.6558443E-03  6.2781470E-03  4.8825257E-03  4.4471752E-03  3.6029564E-03  2.8541342E-03  2.4004162E-03  1.9251885E-03  1.5677514E-03  1.1680867E-03  1.0096559E-03  9.1111421E-04  8.7568298E-04  0.0000000E+00
 chandeg          280   49.81690      1.9800464E-04  0.0000000E+00  0.3650540      0.1501801      0.1400273      0.1227493      0.1105538      0.1010259      7.7896617E-02  5.2470114E-02  4.4718988E-02  3.4989119E-02  2.7884863E-02  2.3262434E-02  2.0937825E-02  1.7897926E-02  1.4232258E-02  1.3149062E-02  1.0597652E-02  5.3613591E-03  4.1315281E-03  2.9870200E-03  2.4958723E-03  1.7480412E-03  9.0951903E-04  5.9261947E-04  2.3985049E-04  1.8842360E-04  1.6705311E-04  1.5713407E-04  0.0000000E+00
 chandeg          281   50.53060      1.9665301E-04  0.0000000E+00  0.3704134      0.1556248      0.1452412      0.1280216      0.1159728      0.1063152      8.2583979E-02  5.7915587E-02  4.9085274E-02  3.8476795E-02  3.3143006E-02  2.8558582E-02  2.4975013E-02  2.2430530E-02  1.9499326E-02  1.7796485E-02  1.0597653E-02  5.6425049E-03  4.3252502E-03  2.9826125E-03  2.5088629E-03  1.7490019E-03  8.9764455E-04  5.9359835E-04  2.4250842E-04  1.8848271E-04  1.6789895E-04  1.5719543E-04  0.0000000E+00
 chandeg          292   39.19674      1.4320822E-04  0.0000000E+00  0.3352663      0.1356787      0.1236508      8.1187330E-02  7.0511229E-02  6.1438959E-02  5.7828370E-02  5.5100724E-02  5.2808713E-02  5.1251661E-02  5.0436877E-02  4.7256548E-02  3.9237477E-02  3.6332715E-02  3.4838408E-02  3.3815641E-02  1.8569978E-02  1.6601624E-02  1.6314095E-02  1.5974708E-02  1.5656801E-02  1.5335936E-02  1.5011675E-02  1.4101840E-02  1.3262637E-02  1.2888034E-02  1.2665052E-02  1.2081001E-02  0.0000000E+00
 chandeg          308   4.591200      1.2438155E-04  0.0000000E+00  0.2914447      6.3513972E-02  5.5682819E-02  5.1122576E-02  4.7897261E-02  4.6936698E-02  4.3809708E-02  3.3104166E-02  3.0136432E-02  2.6863059E-02  2.5539629E-02  2.3376914E-02  2.1915657E-02  2.0382425E-02  1.8750044E-02  1.7975962E-02  1.7220017E-02  1.6391002E-02  1.4883741E-02  1.4085180E-02  1.3500201E-02  1.3022215E-02  1.2498977E-02  1.1678887E-02  1.1271278E-02  1.0386761E-02  7.3067243E-03  5.7475567E-03  0.0000000E+00
 chandeg           19   51.27540      1.9519009E-04  0.0000000E+00  0.3831737      0.1570257      0.1463050      0.1289386      0.1168327      0.1070304      8.3375983E-02  5.8633048E-02  5.0146122E-02  3.8911521E-02  3.3562254E-02  2.8958732E-02  2.5070719E-02  2.2881782E-02  1.9751048E-02  1.8215321E-02  1.1185632E-02  5.7682255E-03  4.2850785E-03  3.1774924E-03  2.7476894E-03  1.8729320E-03  1.0100704E-03  6.6025218E-04  2.9897940E-04  2.2801655E-04  2.0800286E-04  1.8559930E-04  1.0844826E-15
 chandeg           22   54.00680      1.9537919E-04  0.0000000E+00  0.3834338      0.1569427      0.1465373      0.1288607      0.1170712      0.1068353      8.3238654E-02  5.8356136E-02  4.9902670E-02  3.8939886E-02  3.3589669E-02  2.8955977E-02  2.5070518E-02  2.2852119E-02  1.9764060E-02  1.8255178E-02  1.1353581E-02  5.7199583E-03  4.2677703E-03  3.1775055E-03  2.7595272E-03  1.8729488E-03  1.0084214E-03  6.4903812E-04  2.9897940E-04  2.2801659E-04  2.0800286E-04  1.8560604E-04  0.0000000E+00
 chandeg           89   14.24700      2.0693446E-04  0.0000000E+00  0.1502457      5.4797910E-02  5.3957343E-02  4.7147293E-02  4.2591684E-02  3.7318781E-02  3.0251795E-02  2.1463240E-02  1.6702168E-02  1.3368962E-02  1.0299964E-02  8.4005753E-03  6.8623954E-03  5.7855346E-03  5.3507555E-03  4.7024027E-03  2.1627545E-03  1.1277824E-03  7.3465024E-04  4.6080616E-04  3.1151762E-04  2.6458688E-04  1.3035414E-04  4.1716219E-05  1.5400901E-05  1.1366877E-05  8.7106382E-06  7.6652095E-06  0.0000000E+00
 chandeg           91   16.46770      2.0758322E-04  0.0000000E+00  0.1492173      5.4661725E-02  5.3845786E-02  4.7200602E-02  4.2745877E-02  3.7213746E-02  3.0377435E-02  2.1554843E-02  1.6742617E-02  1.3415695E-02  1.0345598E-02  8.3912779E-03  6.8727704E-03  5.7732249E-03  5.3517353E-03  4.7024032E-03  2.1640803E-03  1.1470042E-03  7.5291807E-04  4.6563428E-04  3.1067568E-04  2.7435389E-04  1.3035792E-04  4.1716215E-05  1.5400901E-05  1.1366877E-05  8.7106382E-06  7.6652095E-06  0.0000000E+00
 chandeg          105  0.6610000      1.5362646E-04  0.0000000E+00  0.5454661      0.2476733      0.1857543      0.1378729      8.0468349E-02  6.6496640E-02  5.3122971E-02  4.5013390E-02  4.2208977E-02  4.0056251E-02  3.8850624E-02  3.8096562E-02  3.7017427E-02  3.5941418E-02  1.9593105E-02  8.8423146E-03  6.6306009E-03  4.9970476E-03  4.5403568E-03  3.7561865E-03  2.8915901E-03  2.4391222E-03  1.9701549E-03  1.5767677E-03  1.1923481E-03  1.0229641E-03  9.2829455E-04  8.8049931E-04  2.4375414E-16
 chandeg          106  0.1101000      1.5365898E-04  0.0000000E+00  0.5454661      0.2477394      0.1857542      0.1379496      8.0468357E-02  6.6496633E-02  5.3122971E-02  4.5013387E-02  4.2211518E-02  4.0056251E-02  3.8850628E-02  3.8096573E-02  3.7017427E-02  3.5941418E-02  1.9610899E-02  8.9108860E-03  6.6120876E-03  5.0032903E-03  4.5611509E-03  3.7531008E-03  2.8934213E-03  2.4426868E-03  1.9710455E-03  1.5847895E-03  1.1923558E-03  1.0245923E-03  9.3210943E-04  8.8054093E-04  0.0000000E+00
 chandeg          184   57.26758      1.4590679E-04  0.0000000E+00  0.3727520      0.1500330      0.1334334      8.9551404E-02  7.8969814E-02  7.2966017E-02  6.5005943E-02  5.8982935E-02  5.5570271E-02  5.2798480E-02  5.1095039E-02  4.9727969E-02  4.4067409E-02  3.8317330E-02  3.6027070E-02  3.4340717E-02  2.0557744E-02  1.7543549E-02  1.6683770E-02  1.6334992E-02  1.6049791E-02  1.5691685E-02  1.5167741E-02  1.4166433E-02  1.3321492E-02  1.3137614E-02  1.2722774E-02  1.2186524E-02  1.4659450E-16
 chandeg          185  9.9999997E-06  1.4535218E-04  0.0000000E+00  0.3727520      0.1500330      0.1334334      8.9551404E-02  7.8969814E-02  7.2966017E-02  6.5005943E-02  5.8982935E-02  5.5570271E-02  5.2898604E-02  5.1095039E-02  4.9727969E-02  4.4067405E-02  3.8615283E-02  3.6027070E-02  3.4340721E-02  2.0557746E-02  1.7543549E-02  1.6683770E-02  1.6334992E-02  1.6049791E-02  1.5691686E-02  1.5167741E-02  1.4166432E-02  1.3321494E-02  1.3137612E-02  1.2722774E-02  1.2186524E-02  0.0000000E+00
